EVENTID,TYPE,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,DEPFIX,AUTHOR   _1,TYPE  ,MAG 
7431838,ke  ,THR      ,11/6/2004,11:36:17 PM,27.578,55.819,32.2,,THR      ,ML    ,2.7
7431868,ke  ,THR      ,11/7/2004,1:07:23 AM,27.542,55.566,14.2,,THR      ,ML    ,3.2
7431872,ke  ,THR      ,11/7/2004,1:15:17 AM,27.557,55.562,14.1,,THR      ,ML    ,3.2
7431873,ke  ,THR      ,11/7/2004,1:21:42 AM,27.566,55.567,14.1,,THR      ,ML    ,3.1
7431877,ke  ,THR      ,11/7/2004,1:55:29 AM,27.482,55.486,14.2,,THR      ,ML    ,3.3
7431928,ke  ,OMAN     ,11/7/2004,2:52:56 AM,27.6288,55.2597,19.1,TRUE,THR      ,ML    ,3.8
7431947,ke  ,THR      ,11/7/2004,3:02:11 AM,27.687,55.658,18,,THR      ,ML    ,2.6
7431968,ke  ,THR      ,11/7/2004,4:38:58 AM,27.699,55.621,14.2,,THR      ,ML    ,2.3
9531624,ke  ,OMAN     ,11/7/2004,8:15:49 AM,25.0637,56.131,35.1,,         ,      ,
9531626,ke  ,OMAN     ,11/7/2004,8:26:30 AM,27.8173,55.942,60.6,,         ,      ,
7432208,ke  ,THR      ,11/7/2004,3:04:44 PM,28.472,55.32,17.7,,THR      ,ML    ,2.2
7432209,ke  ,THR      ,11/7/2004,3:08:47 PM,28.437,55.803,15,,THR      ,ML    ,2.2
7432374,ke  ,THR      ,11/7/2004,9:32:14 PM,27.517,55.568,18,,THR      ,ML    ,3.2
7432581,ke  ,THR      ,11/8/2004,6:34:19 AM,28.222,54.13,14.1,,THR      ,ML    ,2.7
9531631,ke  ,OMAN     ,11/8/2004,6:34:22 AM,28.5004,56.8756,227.2,,         ,      ,
9531633,ke  ,OMAN     ,11/8/2004,8:06:48 AM,25.4061,56.6667,37.8,,         ,      ,
9531635,ke  ,OMAN     ,11/8/2004,1:50:37 PM,27.5262,57.5311,82.6,,         ,      ,
7432971,ke  ,THR      ,11/8/2004,8:36:59 PM,27.227,55.377,31.9,,THR      ,ML    ,3.1
9531645,ke  ,OMAN     ,11/9/2004,7:23:38 AM,25.0662,56.3506,65.7,,         ,      ,
9531647,ke  ,OMAN     ,11/9/2004,11:41:13 AM,28.9764,56.5818,68.1,,         ,      ,
9531652,ke  ,OMAN     ,11/10/2004,6:55:55 AM,25.065,56.5035,34.9,,         ,      ,
9531654,ke  ,OMAN     ,11/10/2004,7:09:37 AM,25.7949,56.6207,0,TRUE,         ,      ,
9531658,ke  ,OMAN     ,11/10/2004,9:39:35 PM,27.8887,56.6629,51.3,,         ,      ,
9531664,ke  ,OMAN     ,11/11/2004,8:08:02 AM,25.4957,56.0347,45.5,,         ,      ,
7434619,ke  ,ISC      ,11/11/2004,8:36:41 PM,28.4272,56.8623,31,TRUE,ISC      ,mb    ,4.5
7434784,ke  ,ISC      ,11/12/2004,12:30:27 AM,28.4612,56.7881,31,TRUE,ISC      ,mb    ,4.2
7434808,ke  ,THR      ,11/12/2004,1:06:57 AM,28.447,57.288,37.9,,THR      ,ML    ,3.2
7434851,ke  ,THR      ,11/12/2004,2:12:31 AM,28.549,56.827,37.6,,THR      ,ML    ,2.5
9531681,ke  ,OMAN     ,11/12/2004,12:54:42 PM,28.4343,57.1751,57.2,,         ,      ,
9531683,ke  ,OMAN     ,11/12/2004,1:50:30 PM,27.247,56.3595,221.8,,         ,      ,
7435533,ke  ,ISC      ,11/13/2004,4:35:39 AM,27.684,55.4511,22,TRUE,ISC      ,mb    ,3.9
7435576,ke  ,THR      ,11/13/2004,6:47:06 AM,27.709,55.516,6.1,,THR      ,ML    ,2.9
7435893,ke  ,ISC      ,11/13/2004,9:35:26 PM,28.4914,56.9488,35,TRUE,THR      ,ML    ,3.5
9531694,ke  ,OMAN     ,11/13/2004,10:11:29 PM,28.6316,56.812,37.9,,         ,      ,
7436553,ke  ,THR      ,11/15/2004,7:53:45 AM,28.484,57.083,15,,THR      ,ML    ,2.6
7436950,ke  ,THR      ,11/16/2004,3:25:35 AM,27.817,56.696,34.9,,THR      ,ML    ,3.3
9531714,ke  ,OMAN     ,11/16/2004,2:50:01 PM,27.1707,56.5022,59.3,,         ,      ,
9531719,ke  ,OMAN     ,11/17/2004,12:07:49 PM,26.0335,56.3628,0.1,,         ,      ,
7437775,ke  ,THR      ,11/17/2004,7:29:04 PM,26.342,53.686,18,,THR      ,ML    ,2.9
7438255,ke  ,THR      ,11/18/2004,4:19:00 PM,28.446,57.213,14.1,,THR      ,ML    ,2.8
7438392,ke  ,THR      ,11/18/2004,10:35:34 PM,28.052,56.279,15.7,,THR      ,ML    ,2.8
7438408,ke  ,THR      ,11/18/2004,11:11:33 PM,27.683,55.556,14.1,,THR      ,ML    ,3
9531745,ke  ,OMAN     ,11/19/2004,9:01:09 AM,27.8722,56.5928,30.1,,         ,      ,
9531757,ke  ,OMAN     ,11/20/2004,3:22:28 AM,27.6775,57.1065,103.4,,         ,      ,
9531763,ke  ,OMAN     ,11/20/2004,9:21:35 AM,25.8819,56.6802,10,TRUE,         ,      ,
7439279,ke  ,ISC      ,11/20/2004,4:49:57 PM,28.265,54.1811,24,TRUE,ISC      ,mb    ,4.6
7439929,ke  ,THR      ,11/21/2004,10:25:25 PM,28.909,57.174,36.7,,THR      ,ML    ,3.3
7440012,ke  ,THR      ,11/22/2004,2:32:31 AM,28.898,57.188,16.6,,THR      ,ML    ,3.4
9531783,ke  ,OMAN     ,11/22/2004,6:59:51 AM,26.52,57.9823,50,TRUE,         ,      ,
9531785,ke  ,OMAN     ,11/22/2004,11:22:03 AM,27.8345,56.0943,169,,         ,      ,
7441165,ke  ,ISC      ,11/24/2004,3:49:53 PM,27.9734,57.35,30,TRUE,ISC      ,mb    ,4.3
9531826,ke  ,OMAN     ,11/30/2004,3:02:12 AM,28.5455,57.7834,35.1,,         ,      ,
7444027,ke  ,ISC      ,11/30/2004,10:30:53 PM,27.7471,53.0072,20,TRUE,ISC      ,mb    ,4.1
9531832,ke  ,OMAN     ,12/1/2004,6:48:17 AM,26.0841,55.922,11.2,,         ,      ,
9531834,ke  ,OMAN     ,12/1/2004,8:04:24 AM,25.3653,56.6939,10,TRUE,         ,      ,
9531836,ke  ,OMAN     ,12/1/2004,8:57:09 AM,28.2549,56.7993,10,TRUE,         ,      ,
9531838,ke  ,OMAN     ,12/1/2004,9:23:28 AM,26.2674,56.3726,5,TRUE,         ,      ,
9531846,ke  ,OMAN     ,12/2/2004,1:29:45 AM,28.8213,55.738,10,TRUE,         ,      ,
9531852,ke  ,OMAN     ,12/2/2004,4:40:13 AM,26.6382,57.6351,10,TRUE,         ,      ,
9531854,ke  ,OMAN     ,12/2/2004,9:39:32 AM,27.2668,57.1926,10,TRUE,         ,      ,
9531856,ke  ,OMAN     ,12/3/2004,8:53:11 AM,26.984,57.4625,10,TRUE,         ,      ,
9531868,ke  ,OMAN     ,12/5/2004,11:16:43 PM,26.6079,57.3788,20,TRUE,         ,      ,
9531872,ke  ,OMAN     ,12/6/2004,8:08:46 AM,25.3718,56.5722,10,TRUE,         ,      ,
9531874,ke  ,OMAN     ,12/6/2004,8:12:38 AM,25.2781,56.5128,10,TRUE,         ,      ,
9531876,ke  ,OMAN     ,12/6/2004,12:41:42 PM,28.289,57.0069,30,TRUE,         ,      ,
7446694,ke  ,ISC      ,12/8/2004,10:04:06 AM,27.6229,57.4787,29.2,,ISC      ,mb    ,5
7446699,ke  ,THR      ,12/8/2004,10:15:46 AM,27.759,57.427,14.1,,THR      ,ML    ,3.4
7447075,se  ,ISC      ,12/9/2004,5:44:29 PM,27.7515,54.2149,23,TRUE,ISC      ,mb    ,3.7
7447209,ke  ,ISC      ,12/10/2004,3:30:59 AM,27.876,53.8004,23,TRUE,ISC      ,mb    ,3.9
7447238,ke  ,KISR     ,12/10/2004,5:06:26 AM,28.308,57.671,15.8,,KISR     ,ML    ,4
7447473,ke  ,ISC      ,12/11/2004,3:35:56 AM,27.811,57.4992,30,TRUE,ISC      ,mb    ,4.5
9531920,ke  ,OMAN     ,12/13/2004,8:08:23 PM,27.5016,55.9656,30,TRUE,         ,      ,
7448792,ke  ,IDC      ,12/15/2004,11:01:34 AM,28.1406,54.8786,0,TRUE,IDC      ,mb    ,3.6
7449314,ke  ,THR      ,12/17/2004,6:26:45 AM,28.081,56.097,40.8,,THR      ,ML    ,3.4
7449692,ke  ,THR      ,12/18/2004,3:56:49 PM,28.061,56.194,46,,THR      ,ML    ,2.9
7451082,ke  ,ISC      ,12/23/2004,11:01:11 AM,28.38,57.071,31,TRUE,ISC      ,mb    ,4.4
7451389,ke  ,OMAN     ,12/24/2004,6:07:24 AM,29.0212,55.0997,68.3,,CSEM     ,ML    ,4.6
7456547,ke  ,ISC      ,12/28/2004,8:30:15 PM,28.2625,54.0132,26,TRUE,ISC      ,mb    ,4.1
8549073,ke  ,CSEM     ,1/4/2005,2:38:27 PM,27.89,54.466,37.3,,CSEM     ,ML    ,2.7
8549074,ke  ,CSEM     ,1/4/2005,4:59:11 PM,25.895,56.22,14.2,,CSEM     ,ML    ,3.2
8549133,ke  ,CSEM     ,1/9/2005,8:33:38 PM,28.665,57.783,14.2,,CSEM     ,ML    ,3
8549154,ke  ,CSEM     ,1/10/2005,8:26:06 AM,28.465,55.222,18.1,,CSEM     ,ML    ,2.7
7460532,ke  ,ISC      ,1/10/2005,6:38:31 PM,28.6011,57.8359,10,TRUE,THR      ,ML    ,4
8549233,ke  ,THR      ,1/15/2005,2:42:34 AM,27.894,57.834,18,,THR      ,ML    ,3.5
8549333,ke  ,CSEM     ,1/23/2005,9:37:50 PM,27.74,55.625,14.1,,CSEM     ,ML    ,2.9
8550793,ke  ,THR      ,1/27/2005,8:26:16 AM,28.338,55.305,15,,THR      ,ML    ,2.7
7467234,ke  ,OMAN     ,1/30/2005,8:30:58 AM,28.7801,59.0254,20.7,,THR      ,ML    ,4.3
8550874,ke  ,OMAN     ,1/31/2005,4:24:38 PM,25.5102,57.8368,50,TRUE,THR      ,ML    ,3.2
8550894,ke  ,THR      ,2/1/2005,10:34:12 PM,28.376,55.601,45.1,,THR      ,ML    ,2.5
8550936,ke  ,CSEM     ,2/3/2005,4:05:21 PM,28.389,55.621,14.2,,CSEM     ,ML    ,2.9
8550973,ke  ,CSEM     ,2/7/2005,5:07:21 AM,28.252,57.393,14.1,,CSEM     ,ML    ,2.9
8551034,ke  ,CSEM     ,2/10/2005,8:07:30 AM,28.189,55.536,14.2,,CSEM     ,ML    ,3
7471777,ke  ,ISC      ,2/12/2005,9:26:42 PM,27.7092,54.0664,26,TRUE,ISC      ,mb    ,3.9
8551134,ke  ,CSEM     ,2/16/2005,6:40:46 AM,28.263,55.572,14.1,,CSEM     ,ML    ,3.4
8551173,ke  ,ISC      ,2/19/2005,7:12:59 PM,28.2096,56.0424,35,TRUE,THR      ,ML    ,3.3
8551174,ke  ,ISC      ,2/19/2005,9:44:09 PM,27.2752,56.9167,35,TRUE,THR      ,ML    ,3.5
9424321,ke  ,OMAN     ,2/27/2005,9:18:05 AM,27.1099,57.9666,20,TRUE,         ,      ,
8293253,ke  ,ISC      ,3/1/2005,10:47:47 AM,26.8653,54.6724,18,TRUE,ISC      ,mb    ,4.1
7737231,ke  ,ISC      ,3/3/2005,4:52:57 PM,27.3028,56.031,15,TRUE,ISC      ,mb    ,4.7
8551453,ke  ,THR      ,3/7/2005,7:53:41 AM,28.198,54.214,18,,THR      ,ML    ,2.5
7479050,ke  ,ISC      ,3/8/2005,7:07:56 PM,27.7382,54.4158,25,TRUE,ISC      ,mb    ,4.4
9424538,ke  ,OMAN     ,3/14/2005,5:02:16 AM,25.6599,56.6007,27.4,,         ,      ,
8007580,ke  ,ISC      ,3/15/2005,10:49:02 PM,30.7543,56.8835,10,TRUE,ISC      ,mb    ,3.7
7482431,ke  ,ISC      ,3/18/2005,3:52:09 AM,27.3054,56.1538,15,TRUE,ISC      ,mb    ,4
8295351,ke  ,ISC      ,3/23/2005,12:26:39 AM,28.0862,57.479,30,TRUE,ISC      ,mb    ,3.3
8295600,ke  ,ISC      ,3/26/2005,4:00:08 PM,27.7191,56.8466,35,TRUE,ISC      ,mb    ,3.6
8007796,ke  ,ISC      ,3/28/2005,12:33:45 PM,28.3183,55.6315,22,TRUE,ISC      ,mb    ,3.6
8551876,ke  ,THR      ,3/28/2005,7:32:22 PM,28.404,55.645,18,TRUE,THR      ,ML    ,3.2
7489351,ke  ,ISC      ,4/2/2005,7:09:17 PM,26.9862,53.9291,19,TRUE,ISC      ,mb    ,3.9
8552067,ke  ,THR      ,4/3/2005,11:31:40 PM,26.853,54.07,16.7,,THR      ,ML    ,2.9
8552116,ke  ,THR      ,4/5/2005,2:41:01 AM,28.605,54.751,14.1,TRUE,THR      ,ML    ,2.7
8552120,ke  ,CSEM     ,4/5/2005,6:04:24 AM,28,54.548,14.2,,CSEM     ,ML    ,3.1
8552173,ke  ,CSEM     ,4/8/2005,1:20:56 AM,27.575,55.581,14.2,,CSEM     ,ML    ,3.2
8552175,ke  ,CSEM     ,4/8/2005,7:30:51 AM,27.652,55.557,14.1,,CSEM     ,ML    ,3.3
8538043,ke  ,THR      ,4/13/2005,7:58:56 PM,28.662,54.817,17.9,TRUE,THR      ,ML    ,2.4
8538194,ke  ,THR      ,4/15/2005,4:13:25 PM,28.322,55.301,14.1,TRUE,THR      ,ML    ,2.4
8302671,ke  ,ISC      ,4/16/2005,2:35:56 AM,27.7809,54.4545,17,TRUE,ISC      ,mb    ,3.9
8538285,ke  ,ISC      ,4/19/2005,10:34:43 PM,27.4708,55.4126,15,TRUE,CSEM     ,mb    ,3.5
7494225,ke  ,ISC      ,4/23/2005,8:48:53 AM,27.5481,56.7295,45.7,,ISC      ,mb    ,4.5
8538458,ke  ,THR      ,4/27/2005,8:56:17 AM,28.287,54.09,14.2,TRUE,THR      ,ML    ,3.2
8538499,ke  ,CSEM     ,4/29/2005,8:57:03 PM,28.398,55.866,14.2,,CSEM     ,ML    ,2.6
7378253,ke  ,ISC      ,5/1/2005,2:10:01 AM,28.2062,56.1441,16,TRUE,ISC      ,mb    ,4.1
8538554,ke  ,THR      ,5/3/2005,9:39:09 PM,28.304,54.131,14.2,,THR      ,ML    ,3.2
8538633,ke  ,THR      ,5/8/2005,4:42:25 PM,27.631,54.012,15,,THR      ,ML    ,3.3
9425359,ke  ,OMAN     ,5/8/2005,10:28:21 PM,27.5519,56.6253,47.3,,         ,      ,
8538694,ke  ,CSEM     ,5/11/2005,4:13:42 PM,28.69,57.762,14.3,,CSEM     ,ML    ,3.2
7548351,ke  ,ISC      ,5/13/2005,12:27:49 AM,26.5733,54.8175,10,TRUE,ISC      ,mb    ,3.9
8538714,ke  ,ISC      ,5/13/2005,8:31:29 PM,28.7276,54.0782,24,TRUE,CSEM     ,mb    ,3.2
8008536,ke  ,ISC      ,5/13/2005,9:11:20 PM,28.0083,53.9984,26,TRUE,THR      ,ML    ,3.2
8008615,ke  ,ISC      ,5/19/2005,1:35:03 AM,27.7998,52.7725,14,TRUE,ISC      ,mb    ,4.1
8008617,ke  ,ISC      ,5/19/2005,2:25:00 PM,27.9168,57.3506,30,TRUE,CSEM     ,ML    ,3.4
8538833,ke  ,CSEM     ,5/20/2005,5:25:51 AM,27.852,57.878,14.2,,CSEM     ,ML    ,3.3
8538854,ke  ,THR      ,5/21/2005,12:18:48 PM,28.069,54.992,14.1,,THR      ,ML    ,2.6
8538873,ke  ,CSEM     ,5/22/2005,4:29:36 AM,27.37,55.488,14.1,,CSEM     ,ML    ,2.6
8538917,ke  ,THR      ,5/27/2005,10:02:18 PM,28.45,55.343,14.2,,THR      ,ML    ,3
8538933,ke  ,THR      ,5/28/2005,10:04:08 AM,27.315,55.245,46,,THR      ,ML    ,2.9
8538953,ke  ,CSEM     ,5/31/2005,2:37:26 PM,28.242,54.132,14.2,,CSEM     ,ML    ,2.9
8306983,ke  ,ISC      ,6/1/2005,6:26:38 PM,28.2314,57.4965,35,TRUE,ISC      ,mb    ,3.8
9905299,ke  ,ISC      ,6/1/2005,8:45:21 PM,27.4334,54.4266,25,TRUE,ISC      ,mb    ,3.9
8538973,ke  ,ISC      ,6/1/2005,10:39:36 PM,27.306,55.8128,15,TRUE,CSEM     ,ML    ,3.3
8538993,ke  ,THR      ,6/2/2005,12:33:01 AM,27.093,54.332,44.4,,THR      ,ML    ,2.7
8008875,ke  ,ISC      ,6/3/2005,1:05:59 AM,28.9181,57.3455,10,TRUE,THR      ,ML    ,3.7
8539094,ke  ,THR      ,6/10/2005,10:27:13 AM,28.497,55.738,7.3,TRUE,THR      ,ML    ,2.7
8539095,ke  ,THR      ,6/10/2005,11:52:05 AM,28.436,55.743,14.1,TRUE,THR      ,ML    ,2.7
8539096,ke  ,THR      ,6/10/2005,4:42:17 PM,27.342,56.774,31.3,,THR      ,ML    ,3.1
8539113,ke  ,THR      ,6/11/2005,7:36:38 PM,28.354,56.318,15,,THR      ,ML    ,2.6
8307489,ke  ,ISC      ,6/12/2005,12:18:55 AM,26.6278,55.2196,17,TRUE,ISC      ,mb    ,3.6
8009076,ke  ,TEH      ,6/18/2005,1:22:39 AM,27.607,55.854,10,,TEH      ,Mn    ,3.5
8307933,ke  ,ISC      ,6/20/2005,8:06:00 PM,27.5532,57.8869,10,TRUE,ISC      ,mb    ,3.6
8539233,ke  ,OMAN     ,6/23/2005,12:56:07 AM,26.7963,57.6887,30,TRUE,THR      ,ML    ,2.9
8539234,ke  ,THR      ,6/23/2005,3:25:43 PM,27.868,54.078,15,,THR      ,ML    ,2.7
8308459,ke  ,ISC      ,7/1/2005,9:56:50 PM,28.4113,55.8916,10,TRUE,ISC      ,mb    ,3.5
8552833,ke  ,THR      ,7/2/2005,8:50:34 AM,26.675,54.45,15,,THR      ,ML    ,3.1
8009275,ke  ,ISC      ,7/3/2005,3:35:34 AM,27.0553,56.1468,14,TRUE,ISC      ,mb    ,3.5
8552853,ke  ,THR      ,7/3/2005,9:27:36 AM,28.512,57.084,14.1,,THR      ,ML    ,3
8009276,ke  ,ISC      ,7/3/2005,6:54:38 PM,26.5246,57.9121,10,TRUE,ISC      ,mb    ,3.7
8308599,ke  ,ISC      ,7/4/2005,6:17:00 AM,27.6448,56.6075,18,TRUE,ISC      ,mb    ,3.5
8553875,ke  ,THR      ,7/7/2005,11:41:51 AM,28.104,54.154,14.1,TRUE,THR      ,ML    ,2.5
8009335,ke  ,ISC      ,7/8/2005,10:48:27 AM,27.3125,52.5785,14,TRUE,ISC      ,mb    ,3.8
8553893,ke  ,OMAN     ,7/9/2005,6:13:39 PM,26.8485,57.7876,120,TRUE,THR      ,ML    ,3.2
8553894,ke  ,THR      ,7/9/2005,10:54:29 PM,28.435,57.032,27,,THR      ,ML    ,3.1
8553895,ke  ,CSEM     ,7/9/2005,11:06:02 PM,28.441,57.009,14.2,,CSEM     ,ML    ,2.9
7363523,ke  ,ISC      ,7/10/2005,3:09:27 AM,28.4084,54.1844,24,TRUE,ISC      ,mb    ,3.6
8553914,ke  ,CSEM     ,7/10/2005,1:31:24 PM,28.406,56.903,29.5,,CSEM     ,ML    ,3.2
7363778,ke  ,ISC      ,7/12/2005,8:04:25 AM,27.0776,55.9598,14,TRUE,ISC      ,mb    ,4.5
8553953,ke  ,THR      ,7/12/2005,11:41:39 AM,27.359,56.022,14.2,,THR      ,ML    ,2.6
8009395,ke  ,TEH      ,7/12/2005,3:22:50 PM,27.717,54.037,10,,TEH      ,Mn    ,3.2
8553993,ke  ,THR      ,7/15/2005,2:29:02 PM,28.178,57.734,14.1,TRUE,THR      ,ML    ,2.6
8554013,ke  ,KISR     ,7/16/2005,9:27:54 PM,28.386,54.406,3.5,,KISR     ,ML    ,3.2
8554033,ke  ,THR      ,7/20/2005,11:13:08 PM,28.408,56.953,18,,THR      ,ML    ,3
8554073,ke  ,THR      ,7/23/2005,5:57:07 PM,26.515,54.919,14.1,,THR      ,ML    ,3.4
7669319,ke  ,ISC      ,7/27/2005,8:51:56 PM,26.7426,54.7569,17,TRUE,ISC      ,mb    ,3.8
8554113,ke  ,KISR     ,7/28/2005,3:59:30 PM,27.21,54.895,42.6,,KISR     ,ML    ,3.7
8554134,ke  ,CSEM     ,7/30/2005,5:25:54 PM,28.361,57.39,14.2,,CSEM     ,ML    ,3
8170230,ke  ,ISC      ,7/31/2005,11:14:09 AM,28.3876,57.2456,31,TRUE,ISC      ,mb    ,3.7
8554153,ke  ,ISC      ,7/31/2005,4:07:13 PM,26.6014,54.8225,18,TRUE,THR      ,ML    ,3.6
8554173,ke  ,THR      ,8/2/2005,1:55:29 AM,28.898,57.257,18,,THR      ,ML    ,2.9
8554174,ke  ,THR      ,8/2/2005,2:08:14 AM,28.949,57.37,39.4,,THR      ,ML    ,3.6
8554194,ke  ,ISC      ,8/3/2005,9:28:43 AM,28.235,57.5138,10,TRUE,ISC      ,mb    ,3.6
8554233,ke  ,THR      ,8/8/2005,8:50:10 AM,28.058,56.532,18,,THR      ,ML    ,3.1
7552507,ke  ,ISC      ,8/19/2005,9:02:04 AM,28.322,54.3101,24,TRUE,ISC      ,mb    ,4.6
8554354,ke  ,THR      ,8/19/2005,9:20:33 AM,28.211,54.403,14.1,,THR      ,ML    ,2.6
8554355,ke  ,THR      ,8/19/2005,12:39:48 PM,26.847,54.008,17.3,,THR      ,ML    ,3.5
8554373,ke  ,THR      ,8/20/2005,2:56:31 AM,27.401,57.707,18,,THR      ,ML    ,2.6
8554394,ke  ,THR      ,8/21/2005,11:36:31 PM,27.755,54.977,14.2,,THR      ,ML    ,2.6
8554453,ke  ,CSEM     ,8/24/2005,1:53:48 PM,28.497,54.465,14.4,,CSEM     ,ML    ,2.8
8554473,ke  ,THR      ,8/25/2005,12:26:38 AM,27.754,54.137,14.1,,THR      ,ML    ,2.9
8554474,ke  ,THR      ,8/25/2005,12:34:22 AM,28.613,55.955,46,,THR      ,ML    ,3
8554475,ke  ,CSEM     ,8/25/2005,4:47:23 AM,27.437,54.415,46,,CSEM     ,ML    ,2.7
8554476,ke  ,ISC      ,8/25/2005,10:32:45 AM,27.7621,58.1683,35,TRUE,KISR     ,ML    ,4.3
8554493,ke  ,CSEM     ,8/26/2005,5:24:25 PM,28.016,56.487,29.2,,CSEM     ,ML    ,3.2
8554513,ke  ,CSEM     ,8/28/2005,2:10:54 AM,28.221,54.369,15,,CSEM     ,ML    ,3.1
8554533,ke  ,THR      ,9/4/2005,1:40:45 PM,28.96,54.954,17.1,,THR      ,ML    ,2.5
8554593,ke  ,THR      ,9/7/2005,1:35:41 AM,28.333,57.169,15,TRUE,THR      ,ML    ,2.5
8554633,ke  ,THR      ,9/11/2005,7:17:09 AM,28.036,57.38,18,,THR      ,ML    ,3.2
8554634,ke  ,THR      ,9/11/2005,7:25:45 AM,28.025,57.513,14.1,,THR      ,ML    ,3.1
8554673,ke  ,THR      ,9/13/2005,3:46:10 PM,28.374,55.279,46,,THR      ,ML    ,3.2
8554694,ke  ,CSEM     ,9/16/2005,9:37:00 AM,28.069,54.287,41.4,,CSEM     ,ML    ,2.7
8554713,ke  ,THR      ,9/17/2005,11:13:44 PM,27.04,57.911,14.2,,THR      ,ML    ,2.9
7994177,ke  ,ISC      ,9/19/2005,6:13:22 AM,28.2659,55.1742,15.6,,ISC      ,mb    ,4.1
8554733,ke  ,CSEM     ,9/20/2005,6:58:22 AM,28.309,55.018,15,,CSEM     ,ML    ,3.2
8554734,ke  ,CSEM     ,9/20/2005,2:51:49 PM,28.31,55.2,17.9,,CSEM     ,ML    ,3
8554793,ke  ,CSEM     ,9/23/2005,10:23:44 PM,27.999,57.559,14.1,,CSEM     ,ML    ,2.9
8554813,ke  ,CSEM     ,9/24/2005,2:43:55 PM,27.862,57.232,18,,CSEM     ,ML    ,2.7
9427218,ke  ,OMAN     ,9/25/2005,1:07:37 AM,26.9291,57.9917,30,TRUE,CSEM     ,mb    ,3.3
8554834,ke  ,ISC      ,9/25/2005,2:33:28 AM,27.7485,57.658,25,TRUE,CSEM     ,mb    ,2.7
8554853,ke  ,THR      ,9/26/2005,12:49:29 AM,28.475,55.191,15,TRUE,THR      ,ML    ,2.7
8554874,ke  ,CSEM     ,9/27/2005,3:05:15 PM,28.183,57.807,18,,CSEM     ,ML    ,2.8
8554876,ke  ,CSEM     ,9/27/2005,11:20:28 PM,28.083,55.99,15,,CSEM     ,ML    ,2.7
8554936,ke  ,CSEM     ,9/30/2005,3:38:15 PM,28.567,56.909,14.1,,CSEM     ,ML    ,2.9
8554954,ke  ,CSEM     ,10/2/2005,2:33:32 PM,28.549,56.961,15.5,,CSEM     ,ML    ,2.9
8314254,ke  ,ISC      ,10/3/2005,6:39:20 PM,28.5465,56.8404,31,TRUE,IDC      ,mb    ,3.9
8010535,ke  ,TEH      ,10/3/2005,10:37:47 PM,27.657,57.79,10,,TEH      ,Mn    ,3.4
8314317,ke  ,ISC      ,10/5/2005,1:39:30 PM,27.5653,56.5533,26,,ISC      ,mb    ,4.1
8555013,ke  ,THR      ,10/7/2005,5:13:27 AM,27.929,57.489,14.1,,THR      ,ML    ,3
8010595,ke  ,ISC      ,10/9/2005,8:45:02 PM,27.5845,53.7552,16,TRUE,ISC      ,mb    ,3.8
8010655,ke  ,ISC      ,10/18/2005,3:07:12 AM,28.35,54.3317,10,TRUE,ISC      ,mb    ,3.7
8545042,ke  ,THR      ,10/23/2005,6:44:19 PM,28.891,54.384,14.8,,THR      ,ML    ,3.1
8545164,ke  ,ISC      ,10/27/2005,8:33:55 PM,27.8612,56.4142,28,TRUE,THR      ,ML    ,3.7
8545179,ke  ,KISR     ,10/28/2005,8:55:35 AM,28.066,54.436,33,TRUE,KISR     ,ML    ,3
8545242,ke  ,CSEM     ,10/30/2005,8:39:36 PM,28.18,57.672,14.1,,CSEM     ,ML    ,2.8
8545333,ke  ,ISC      ,11/4/2005,5:34:58 PM,28.5286,57.2157,35,TRUE,CSEM     ,ML    ,3.5
8545353,ke  ,ISC      ,11/8/2005,12:02:34 PM,28.904,57.227,10,TRUE,CSEM     ,mb    ,3.3
8545433,ke  ,CSEM     ,11/14/2005,12:57:29 AM,27.76,54.372,14.1,,CSEM     ,ML    ,2.9
8545453,ke  ,CSEM     ,11/16/2005,3:33:17 AM,28.133,56.6,18,,CSEM     ,ML    ,3.4
8545473,ke  ,THR      ,11/17/2005,3:23:59 PM,28.83,57.935,14.1,,THR      ,ML    ,3.2
8545555,ke  ,CSEM     ,11/22/2005,3:13:26 PM,26.445,54.62,14.1,,CSEM     ,ML    ,3.1
8545556,ke  ,CSEM     ,11/22/2005,4:01:02 PM,26.635,54.709,14.2,,CSEM     ,ML    ,3.1
8545573,ke  ,THR      ,11/23/2005,5:49:09 AM,27.387,56.209,14.1,,THR      ,ML    ,2.6
8461669,de  ,ISC      ,11/27/2005,10:22:20 AM,26.7861,55.8719,15.6,,ISC      ,mb    ,6
8174838,ke  ,ISC      ,11/27/2005,10:48:03 AM,26.7657,55.7254,10,TRUE,ISC      ,mb    ,4
7773388,ke  ,ISC      ,11/27/2005,10:53:13 AM,26.851,55.7474,10,TRUE,ISC      ,mb    ,4.1
8545614,ke  ,CSEM     ,11/27/2005,11:01:10 AM,27.422,55.902,14.1,,CSEM     ,ML    ,2.8
8316436,ke  ,ISC      ,11/27/2005,11:07:28 AM,26.7571,55.7467,12,TRUE,ISC      ,mb    ,3.8
7773389,ke  ,ISC      ,11/27/2005,11:13:10 AM,26.7804,55.7995,12.3,,ISC      ,mb    ,5.2
8545615,ke  ,CSEM     ,11/27/2005,11:23:02 AM,26.799,55.795,14.1,,CSEM     ,ML    ,2.7
